MacroPlot Purpose,MacroPlot UTM X,MacroPlot UTM Y,MacroPlot UTM Zone,MacroPlot Name,Monitoring Status,Date,Index,Transect,Azimuth,Slope,OneHr,TenHr,HunHr,FWDFuConSt,Comment,UV1,UV2,UV3,NumTran,OneHrTranLen,TenHrTranLen,HunHrTranLen,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Visited
Kettle Falls,418446,5380905,11U,FPIPO1D10-43,00Pre,5/24/2014 15:28,-2147483646,3,181,1,1,10,1,LARO,,,,,,,,,,,,,,,
Kettle Falls,418446,5380905,11U,FPIPO1D10-43,00Pre,5/24/2014 15:28,-2147483645,4,73,18,3,0,3,LARO,,,,,,,,,,,,,,,
Kettle Falls,418446,5380905,11U,FPIPO1D10-43,03Post,7/16/2017 10:25,,,,,,,,,,,,,4,6,6,12,CD;SR,SR;CD,,,,,TRUE
Kettle Falls,418446,5380905,11U,FPIPO1D10-43,03Post,7/16/2017 10:25,-2147483648,1,220,24,2,3,2,LARO,,,,,,,,,,,,,,,
Kettle Falls,418446,5380905,11U,FPIPO1D10-43,03Post,7/16/2017 10:25,-2147483647,2,201,5,0,2,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,418446,5380905,11U,FPIPO1D10-43,03Post,7/16/2017 10:25,-2147483646,3,181,1,1,9,3,LARO,,,,,,,,,,,,,,,
Kettle Falls,418446,5380905,11U,FPIPO1D10-43,03Post,7/16/2017 10:25,-2147483645,4,73,18,0,4,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,418446,5380905,11U,FPIPO1D10-43,03Year02,7/16/2017 13:18,,,,,,,,,,,,,4,6,6,12,SR;CD,CD;SR,,,,,TRUE
Kettle Falls,418446,5380905,11U,FPIPO1D10-43,03Year02,7/16/2017 13:18,-2147483648,1,220,24,2,3,2,LARO,,,,,,,,,,,,,,,
Kettle Falls,418446,5380905,11U,FPIPO1D10-43,03Year02,7/16/2017 13:18,-2147483647,2,201,5,0,2,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,418446,5380905,11U,FPIPO1D10-43,03Year02,7/16/2017 13:18,-2147483646,3,181,1,1,9,3,LARO,,,,,,,,,,,,,,,
Kettle Falls,418446,5380905,11U,FPIPO1D10-43,03Year02,7/16/2017 13:18,-2147483645,4,73,18,0,4,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,418446,5380905,11U,FPIPO1D10-43,03Year05,8/16/2020 14:41,,,,,,,,,,,,,4,6,6,12,CD;IW,CD;IW,,,,,TRUE
Kettle Falls,418446,5380905,11U,FPIPO1D10-43,03Year05,8/16/2020 14:41,-2147483648,1,220,24,1,8,5,LARO,,,,,,,,,,,,,,,
Kettle Falls,418446,5380905,11U,FPIPO1D10-43,03Year05,8/16/2020 14:41,-2147483647,2,201,5,5,7,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,418446,5380905,11U,FPIPO1D10-43,03Year05,8/16/2020 14:41,-2147483646,3,181,1,1,14,2,LARO,,,,,,,,,,,,,,,
Kettle Falls,418446,5380905,11U,FPIPO1D10-43,03Year05,8/16/2020 14:41,-2147483645,4,73,18,0,0,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,418454,5380954,11U,FPIPO1D10-41,00Pre,5/23/2014 14:41,,,,,,,,,,,,,4,6,6,12,J Brown; S Mucci,J Brown; S Mucci,,,,,TRUE
Kettle Falls,418454,5380954,11U,FPIPO1D10-41,00Pre,5/23/2014 14:41,-2147483648,1,92,35,2,4,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,418454,5380954,11U,FPIPO1D10-41,00Pre,5/23/2014 14:41,-2147483647,2,100,48,0,0,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,418454,5380954,11U,FPIPO1D10-41,00Pre,5/23/2014 14:41,-2147483646,3,216,16,0,1,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,418454,5380954,11U,FPIPO1D10-41,00Pre,5/23/2014 14:41,-2147483645,4,308,16,7,0,1,LARO,,,,,,,,,,,,,,,
Kettle Falls,418454,5380954,11U,FPIPO1D10-41,03Post,7/15/2017 10:15,,,,,,,,,,,,,4,6,6,12,jb; ts,jb; ts,,,,,TRUE
Kettle Falls,418454,5380954,11U,FPIPO1D10-41,03Post,7/15/2017 10:15,-2147483648,1,92,35,1,2,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,418454,5380954,11U,FPIPO1D10-41,03Post,7/15/2017 10:15,-2147483647,2,100,48,1,0,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,418454,5380954,11U,FPIPO1D10-41,03Post,7/15/2017 10:15,-2147483646,3,216,16,0,1,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,418454,5380954,11U,FPIPO1D10-41,03Post,7/15/2017 10:15,-2147483645,4,308,16,11,4,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,418454,5380954,11U,FPIPO1D10-41,03Year02,7/15/2017 13:11,,,,,,,,,,,,,4,6,6,12,ts jb,ts jb,,,,,TRUE
Kettle Falls,418454,5380954,11U,FPIPO1D10-41,03Year02,7/15/2017 13:11,-2147483648,1,92,35,1,1,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,418454,5380954,11U,FPIPO1D10-41,03Year02,7/15/2017 13:11,-2147483647,2,100,48,1,0,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,418454,5380954,11U,FPIPO1D10-41,03Year02,7/15/2017 13:11,-2147483646,3,216,16,0,1,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,418454,5380954,11U,FPIPO1D10-41,03Year02,7/15/2017 13:11,-2147483645,4,308,16,11,4,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,418454,5380954,11U,FPIPO1D10-41,03Year05,8/16/2020 14:38,,,,,,,,,,,,,4,6,6,12,NH IW,NH IW,,,,,TRUE
Kettle Falls,418454,5380954,11U,FPIPO1D10-41,03Year05,8/16/2020 14:38,-2147483648,1,92,35,1,1,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,418454,5380954,11U,FPIPO1D10-41,03Year05,8/16/2020 14:38,-2147483647,2,100,48,3,4,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,418454,5380954,11U,FPIPO1D10-41,03Year05,8/16/2020 14:38,-2147483646,3,21,16,1,1,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,418454,5380954,11U,FPIPO1D10-41,03Year05,8/16/2020 14:38,-2147483645,4,308,16,0,8,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,418489,5380934,11U,FPIPO1D10-42,00Pre,5/23/2014 15:24,,,,,,,,,,,,,4,6,6,12,sm;jb,sm;jb,,,,,TRUE
Kettle Falls,418489,5380934,11U,FPIPO1D10-42,00Pre,5/23/2014 15:24,-2147483648,1,44,25,4,20,5,LARO,,,,,,,,,,,,,,,
Kettle Falls,418489,5380934,11U,FPIPO1D10-42,00Pre,5/23/2014 15:24,-2147483647,2,149,38,0,3,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,418489,5380934,11U,FPIPO1D10-42,00Pre,5/23/2014 15:24,-2147483646,3,181,20,2,8,4,LARO,,,,,,,,,,,,,,,
Kettle Falls,418489,5380934,11U,FPIPO1D10-42,00Pre,5/23/2014 15:24,-2147483645,4,143,15,1,4,3,LARO,,,,,,,,,,,,,,,
Kettle Falls,418489,5380934,11U,FPIPO1D10-42,03Post,7/15/2017 10:20,,,,,,,,,,,,,4,6,6,12,cd;jb,cd;jb,,,,,TRUE
Kettle Falls,418489,5380934,11U,FPIPO1D10-42,03Post,7/15/2017 10:20,-2147483648,1,44,25,9,18,1,LARO,,,,,,,,,,,,,,,
Kettle Falls,418489,5380934,11U,FPIPO1D10-42,03Post,7/15/2017 10:20,-2147483647,2,149,38,4,1,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,418489,5380934,11U,FPIPO1D10-42,03Post,7/15/2017 10:20,-2147483646,3,181,20,8,16,3,LARO,,,,,,,,,,,,,,,
Kettle Falls,418489,5380934,11U,FPIPO1D10-42,03Post,7/15/2017 10:20,-2147483645,4,143,15,4,8,2,LARO,,,,,,,,,,,,,,,
Kettle Falls,418489,5380934,11U,FPIPO1D10-42,03Year02,7/15/2017 13:15,,,,,,,,,,,,,4,6,6,12,cd; jb,cd; jb,,,,,TRUE
Kettle Falls,418489,5380934,11U,FPIPO1D10-42,03Year02,7/15/2017 13:15,-2147483648,1,44,25,9,18,1,LARO,,,,,,,,,,,,,,,
Kettle Falls,418489,5380934,11U,FPIPO1D10-42,03Year02,7/15/2017 13:15,-2147483647,2,149,38,4,1,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,418489,5380934,11U,FPIPO1D10-42,03Year02,7/15/2017 13:15,-2147483646,3,181,20,8,16,3,LARO,,,,,,,,,,,,,,,
Kettle Falls,418489,5380934,11U,FPIPO1D10-42,03Year02,7/15/2017 13:15,-2147483645,4,143,15,4,8,2,LARO,,,,,,,,,,,,,,,
Kettle Falls,418489,5380934,11U,FPIPO1D10-42,03Year05,8/15/2020 14:39,,,,,,,,,,,,,4,6,6,12,CD;NH,CD;NH,,,,,TRUE
Kettle Falls,418489,5380934,11U,FPIPO1D10-42,03Year05,8/15/2020 14:39,-2147483648,1,44,25,0,13,6,LARO,,,,,,,,,,,,,,,
Kettle Falls,418489,5380934,11U,FPIPO1D10-42,03Year05,8/15/2020 14:39,-2147483647,2,149,38,0,4,3,LARO,,,,,,,,,,,,,,,
Kettle Falls,418489,5380934,11U,FPIPO1D10-42,03Year05,8/15/2020 14:39,-2147483646,3,181,20,5,5,1,LARO,,,,,,,,,,,,,,,
Kettle Falls,418489,5380934,11U,FPIPO1D10-42,03Year05,8/15/2020 14:39,-2147483645,4,143,15,2,6,1,LARO,,,,,,,,,,,,,,,
Kettle Falls,419378,5380796,11U,FPIPO1D10-44,00Pre,8/28/2014 15:33,,,,,,,,,,,,,4,6,6,12,bs; jlb,bs; jlb,,,,,TRUE
Kettle Falls,419378,5380796,11U,FPIPO1D10-44,00Pre,8/28/2014 15:33,-2147483648,1,201,1,4,6,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,419378,5380796,11U,FPIPO1D10-44,00Pre,8/28/2014 15:33,-2147483647,2,254,1,12,5,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,419378,5380796,11U,FPIPO1D10-44,00Pre,8/28/2014 15:33,-2147483646,3,156,0,15,5,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,419378,5380796,11U,FPIPO1D10-44,00Pre,8/28/2014 15:33,-2147483645,4,3,0,3,8,6,LARO,,,,,,,,,,,,,,,
Kettle Falls,419378,5380796,11U,FPIPO1D10-44,03Post,7/17/2017 10:28,,,,,,,,,,,,,4,6,6,12,TS MJ,TS MJ,,,,,TRUE
Kettle Falls,419378,5380796,11U,FPIPO1D10-44,03Post,7/17/2017 10:28,-2147483648,4,201,1,5,2,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,419378,5380796,11U,FPIPO1D10-44,03Post,7/17/2017 10:28,-2147483647,3,254,1,4,4,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,419378,5380796,11U,FPIPO1D10-44,03Post,7/17/2017 10:28,-2147483646,2,156,0,12,1,3,LARO,,,,,,,,,,,,,,,
Kettle Falls,419378,5380796,11U,FPIPO1D10-44,03Post,7/17/2017 10:28,-2147483645,1,3,0,5,7,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,419378,5380796,11U,FPIPO1D10-44,03Year02,7/17/2017 13:21,,,,,,,,,,,,,4,6,6,12,,,,,,,TRUE
Kettle Falls,419378,5380796,11U,FPIPO1D10-44,03Year02,7/17/2017 13:21,-2147483648,1,201,1,5,2,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,419378,5380796,11U,FPIPO1D10-44,03Year02,7/17/2017 13:21,-2147483647,2,254,1,4,4,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,419378,5380796,11U,FPIPO1D10-44,03Year02,7/17/2017 13:21,-2147483646,3,156,0,12,1,3,LARO,,,,,,,,,,,,,,,
Kettle Falls,419378,5380796,11U,FPIPO1D10-44,03Year02,7/17/2017 13:21,-2147483645,4,3,0,5,7,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,419378,5380796,11U,FPIPO1D10-44,03Year05,6/22/2020 14:43,,,,,,,,,,,,,4,6,6,12,NH IW,NH IW,,,,,TRUE
Kettle Falls,419378,5380796,11U,FPIPO1D10-44,03Year05,6/22/2020 14:43,-2147483648,1,201,1,1,15,5,LARO,,,,,,,,,,,,,,,
Kettle Falls,419378,5380796,11U,FPIPO1D10-44,03Year05,6/22/2020 14:43,-2147483647,2,254,1,9,5,1,LARO,,,,,,,,,,,,,,,
Kettle Falls,419378,5380796,11U,FPIPO1D10-44,03Year05,6/22/2020 14:43,-2147483646,3,156,6,4,1,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,419378,5380796,11U,FPIPO1D10-44,03Year05,6/22/2020 14:43,-2147483645,4,3,0,5,0,2,LARO,,,,,,,,,,,,,,,
Kettle Falls,419382,5380659,11U,FPIPO1D10-46,00Pre,8/30/2014 15:39,,,,,,,,,,,,,4,6,6,12,bs; jrb,bs; jrb,,,,,TRUE
Kettle Falls,419382,5380659,11U,FPIPO1D10-46,00Pre,8/30/2014 15:39,-2147483648,1,117,20,2,6,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,419382,5380659,11U,FPIPO1D10-46,00Pre,8/30/2014 15:39,-2147483647,2,264,11,4,12,2,LARO,,,,,,,,,,,,,,,
Kettle Falls,419382,5380659,11U,FPIPO1D10-46,00Pre,8/30/2014 15:39,-2147483646,3,326,3,3,0,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,419382,5380659,11U,FPIPO1D10-46,00Pre,8/30/2014 15:39,-2147483645,4,71,41,3,8,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,419382,5380659,11U,FPIPO1D10-46,03Post,7/16/2017 10:36,,,,,,,,,,,,,4,6,6,12,JB; SR,JB; SR,,,,,TRUE
Kettle Falls,419382,5380659,11U,FPIPO1D10-46,03Post,7/16/2017 10:36,-2147483648,1,117,4,4,2,3,LARO,,,,,,,,,,,,,,,
Kettle Falls,419382,5380659,11U,FPIPO1D10-46,03Post,7/16/2017 10:36,-2147483647,2,264,20,8,6,2,LARO,,,,,,,,,,,,,,,
Kettle Falls,419382,5380659,11U,FPIPO1D10-46,03Post,7/16/2017 10:36,-2147483646,3,326,11,31,0,1,LARO,,,,,,,,,,,,,,,
Kettle Falls,419382,5380659,11U,FPIPO1D10-46,03Post,7/16/2017 10:36,-2147483645,4,71,3,1,8,1,LARO,,,,,,,,,,,,,,,
Kettle Falls,419382,5380659,11U,FPIPO1D10-46,03Year02,7/16/2017 13:25,,,,,,,,,,,,,4,6,6,12,JB;SR,SR;JB,,,,,TRUE
Kettle Falls,419382,5380659,11U,FPIPO1D10-46,03Year02,7/16/2017 13:25,-2147483648,1,117,4,4,2,3,LARO,,,,,,,,,,,,,,,
Kettle Falls,419382,5380659,11U,FPIPO1D10-46,03Year02,7/16/2017 13:25,-2147483647,2,264,20,8,6,2,LARO,,,,,,,,,,,,,,,
Kettle Falls,419382,5380659,11U,FPIPO1D10-46,03Year02,7/16/2017 13:25,-2147483646,3,326,11,31,0,1,LARO,,,,,,,,,,,,,,,
Kettle Falls,419382,5380659,11U,FPIPO1D10-46,03Year02,7/16/2017 13:25,-2147483645,4,71,3,1,8,1,LARO,,,,,,,,,,,,,,,
Kettle Falls,419382,5380659,11U,FPIPO1D10-46,03Year05,6/21/2020 14:46,,,,,,,,,,,,,4,6,6,12,CD IW,CD IW,,,,,TRUE
Kettle Falls,419382,5380659,11U,FPIPO1D10-46,03Year05,6/21/2020 14:46,-2147483648,1,117,4,9,3,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,419382,5380659,11U,FPIPO1D10-46,03Year05,6/21/2020 14:46,-2147483647,2,264,20,3,5,2,LARO,,,,,,,,,,,,,,,
Kettle Falls,419382,5380659,11U,FPIPO1D10-46,03Year05,6/21/2020 14:46,-2147483646,3,326,11,7,1,1,LARO,,,,,,,,,,,,,,,
Kettle Falls,419382,5380659,11U,FPIPO1D10-46,03Year05,6/21/2020 14:46,-2147483645,4,71,3,1,14,1,LARO,,,,,,,,,,,,,,,
Kettle Falls,419431,5380706,11U,FPIPO1D10-45,00Pre,8/29/2014 15:36,,,,,,,,,,,,,4,6,6,12,bs; jlb,bs; jlb,,,,,TRUE
Kettle Falls,419431,5380706,11U,FPIPO1D10-45,00Pre,8/29/2014 15:36,-2147483648,1,163,2,1,2,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,419431,5380706,11U,FPIPO1D10-45,00Pre,8/29/2014 15:36,-2147483647,2,177,5,11,12,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,419431,5380706,11U,FPIPO1D10-45,00Pre,8/29/2014 15:36,-2147483646,3,255,8,12,5,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,419431,5380706,11U,FPIPO1D10-45,00Pre,8/29/2014 15:36,-2147483645,4,281,8,18,1,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,419431,5380706,11U,FPIPO1D10-45,03Post,7/16/2017 10:33,,,,,,,,,,,,,4,6,6,12,MJ.TS,MJ.TS,,,,,TRUE
Kettle Falls,419431,5380706,11U,FPIPO1D10-45,03Post,7/16/2017 10:33,-2147483648,1,163,2,1,6,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,419431,5380706,11U,FPIPO1D10-45,03Post,7/16/2017 10:33,-2147483647,2,177,5,8,3,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,419431,5380706,11U,FPIPO1D10-45,03Post,7/16/2017 10:33,-2147483646,3,255,8,2,5,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,419431,5380706,11U,FPIPO1D10-45,03Post,7/16/2017 10:33,-2147483645,4,281,8,8,1,3,LARO,,,,,,,,,,,,,,,
Kettle Falls,419431,5380706,11U,FPIPO1D10-45,03Year02,7/16/2017 13:23,,,,,,,,,,,,,4,6,6,12,MJ.TS,MJ.TS,,,,,TRUE
Kettle Falls,419431,5380706,11U,FPIPO1D10-45,03Year02,7/16/2017 13:23,-2147483648,1,163,2,1,6,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,419431,5380706,11U,FPIPO1D10-45,03Year02,7/16/2017 13:23,-2147483647,2,177,5,8,3,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,419431,5380706,11U,FPIPO1D10-45,03Year02,7/16/2017 13:23,-2147483646,3,255,8,2,5,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,419431,5380706,11U,FPIPO1D10-45,03Year02,7/16/2017 13:23,-2147483645,4,281,8,8,1,3,LARO,,,,,,,,,,,,,,,
Kettle Falls,419431,5380706,11U,FPIPO1D10-45,03Year05,6/20/2020 14:44,,,,,,,,,,,,,4,6,6,12,IW nh,NH iw,,,,,TRUE
Kettle Falls,419431,5380706,11U,FPIPO1D10-45,03Year05,6/20/2020 14:44,-2147483648,1,163,2,3,1,1,LARO,,,,,,,,,,,,,,,
Kettle Falls,419431,5380706,11U,FPIPO1D10-45,03Year05,6/20/2020 14:44,-2147483647,2,177,5,9,5,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,419431,5380706,11U,FPIPO1D10-45,03Year05,6/20/2020 14:44,-2147483646,3,255,8,6,1,0,LARO,,,,,,,,,,,,,,,
Kettle Falls,419431,5380706,11U,FPIPO1D10-45,03Year05,6/20/2020 14:44,-2147483645,4,281,8,7,4,2,LARO,,,,,,,,,,,,,,,
Kettle Falls ,5384152,417348,11,FPIPO1D10-07,00Pre,7/18/2001 0:00,,,,,,,,,,,,,4,6,6,12,,,,,,,TRUE
Kettle Falls ,5384152,417348,11,FPIPO1D10-07,00Pre,7/18/2001 0:00,1,1,148,1,2,7,1,LARO,From FMH DFTRANS 1057,,, fuel1_fuel,,,,,,,,,,,
Kettle Falls ,5384152,417348,11,FPIPO1D10-07,00Pre,7/18/2001 0:00,2,2,313,0,5,11,0,LARO,From FMH DFTRANS 1057,,, fuel2_fuel,,,,,,,,,,,
Kettle Falls ,5384152,417348,11,FPIPO1D10-07,00Pre,7/18/2001 0:00,3,3,340,1,3,0,0,LARO,From FMH DFTRANS 1057,,, fuel3_fuel,,,,,,,,,,,
Kettle Falls ,5384152,417348,11,FPIPO1D10-07,00Pre,7/18/2001 0:00,4,4,176,0,3,0,0,LARO,From FMH DFTRANS 1057,,, fuel4_fuel,,,,,,,,,,,
Kettle Falls ,5384152,417348,11,FPIPO1D10-07,02Year02,5/17/2011 7:29,,,,,,,,,,,,,4,6,6,12,,,,,,,TRUE
Kettle Falls ,5384152,417348,11,FPIPO1D10-07,02Year02,5/17/2011 7:29,-2147483648,1,148,1,4,10,1,LARO,,,,,,,,,,,,,,,
Kettle Falls ,5384152,417348,11,FPIPO1D10-07,02Year02,5/17/2011 7:29,-2147483647,2,313,0,6,7,2,LARO,,,,,,,,,,,,,,,
Kettle Falls ,5384152,417348,11,FPIPO1D10-07,02Year02,5/17/2011 7:29,-2147483646,3,340,-1,5,11,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,5384152,417348,11,FPIPO1D10-07,02Year02,5/17/2011 7:29,-2147483645,4,176,1,1,7,4,LARO,,,,,,,,,,,,,,,
Kettle Falls ,5384152,417348,11,FPIPO1D10-07,07Post,5/24/2013 15:41,,,,,,,,,,,,,4,6,6,100,,,,,,,TRUE
Kettle Falls ,5384152,417348,11,FPIPO1D10-07,07Post,5/24/2013 15:41,-2147483648,1,148,1,0,0,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,5384152,417348,11,FPIPO1D10-07,07Post,5/24/2013 15:41,-2147483647,2,313,0,6,7,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,5384152,417348,11,FPIPO1D10-07,07Post,5/24/2013 15:41,-2147483646,3,340,1,0,9,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,5384152,417348,11,FPIPO1D10-07,07Post,5/24/2013 15:41,-2147483645,4,176,1,4,5,1,LARO,,,,,,,,,,,,,,,
Kettle Falls ,5384152,417348,11,FPIPO1D10-07,07Year02,5/12/2015 14:03,,,,,,,,,,,,,4,6,6,12,JRZ LGG,JRZ LGG,,,,,TRUE
Kettle Falls ,5384152,417348,11,FPIPO1D10-07,07Year02,5/12/2015 14:03,-2147483648,1,148,1,1,1,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,5384152,417348,11,FPIPO1D10-07,07Year02,5/12/2015 14:03,-2147483647,2,313,0,4,3,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,5384152,417348,11,FPIPO1D10-07,07Year02,5/12/2015 14:03,-2147483646,3,340,1,3,9,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,5384152,417348,11,FPIPO1D10-07,07Year02,5/12/2015 14:03,-2147483645,4,176,1,4,6,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,5384152,417348,11,FPIPO1D10-07,07Year05,9/24/2018 10:24,,,,,,,,,,,,,4,6,6,12,jb,jb,,,,,TRUE
Kettle Falls ,5384152,417348,11,FPIPO1D10-07,07Year05,9/24/2018 10:24,-2147483648,1,148,1,0,3,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,5384152,417348,11,FPIPO1D10-07,07Year05,9/24/2018 10:24,-2147483647,2,313,0,6,4,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,5384152,417348,11,FPIPO1D10-07,07Year05,9/24/2018 10:24,-2147483646,3,340,1,3,8,0,LARO,,,,,,,,,,,,,,,
Kettle Falls ,5384152,417348,11,FPIPO1D10-07,07Year05,9/24/2018 10:24,-2147483645,4,176,1,4,6,0,LARO,,,,,,,,,,,,,,,
Log Yard C,417735,5385843,11U,FPIPO1D10-56,00Pre,5/16/2016 13:06,,,,,,,,,,,,,4,6,6,12,carolyn schroeder; martin jacob,cs; mj,,,,,TRUE
Log Yard C,417735,5385843,11U,FPIPO1D10-56,00Pre,5/16/2016 13:06,-2147483648,1,24,8,2,3,0,LARO,,,,,,,,,,,,,,,
Log Yard C,417735,5385843,11U,FPIPO1D10-56,00Pre,5/16/2016 13:06,-2147483647,2,161,4,15,9,0,LARO,,,,,,,,,,,,,,,
Log Yard C,417735,5385843,11U,FPIPO1D10-56,00Pre,5/16/2016 13:06,-2147483646,3,98,10,1,2,0,LARO,,,,,,,,,,,,,,,
Log Yard C,417735,5385843,11U,FPIPO1D10-56,00Pre,5/16/2016 13:06,-2147483645,4,122,7,4,3,0,LARO,,,,,,,,,,,,,,,
Log Yard C,417735,5385843,11U,FPIPO1D10-56,03Post,8/24/2019 10:36,,,,,,,,,,,,,4,6,6,12,mm;iw,mm,,,,,TRUE
Log Yard C,417735,5385843,11U,FPIPO1D10-56,03Post,8/24/2019 10:36,-2147483648,1,24,8,6,1,0,LARO,,,,,,,,,,,,,,,
Log Yard C,417735,5385843,11U,FPIPO1D10-56,03Post,8/24/2019 10:36,-2147483647,2,161,4,1,4,0,LARO,,,,,,,,,,,,,,,
Log Yard C,417735,5385843,11U,FPIPO1D10-56,03Post,8/24/2019 10:36,-2147483646,3,98,10,2,3,0,LARO,,,,,,,,,,,,,,,
Log Yard C,417735,5385843,11U,FPIPO1D10-56,03Post,8/24/2019 10:36,-2147483645,4,122,7,7,8,0,LARO,,,,,,,,,,,,,,,
Log Yard C,417735,5385843,11U,FPIPO1D10-56,03Year02,8/24/2019 11:10,,,,,,,,,,,,,4,6,6,12,mm;iw,mm;iw,,,,,TRUE
Log Yard C,417735,5385843,11U,FPIPO1D10-56,03Year02,8/24/2019 11:10,-2147483648,1,24,8,6,1,0,LARO,,,,,,,,,,,,,,,
Log Yard C,417735,5385843,11U,FPIPO1D10-56,03Year02,8/24/2019 11:10,-2147483647,2,161,4,1,4,0,LARO,,,,,,,,,,,,,,,
Log Yard C,417735,5385843,11U,FPIPO1D10-56,03Year02,8/24/2019 11:10,-2147483646,3,98,10,2,3,0,LARO,,,,,,,,,,,,,,,
Log Yard C,417735,5385843,11U,FPIPO1D10-56,03Year02,8/24/2019 11:10,-2147483645,4,122,7,7,8,0,LARO,,,,,,,,,,,,,,,
Log Yard C,417929,5386076,11U,FPIPO1D10-55,00Pre,5/7/2016 13:22,,,,,,,,,,,,,4,6,6,12,CD;MJ,CD,,,,,TRUE
Log Yard C,417929,5386076,11U,FPIPO1D10-55,00Pre,5/7/2016 13:22,-2147483648,4,124,22,2,4,0,LARO,,,,,,,,,,,,,,,
Log Yard C,417929,5386076,11U,FPIPO1D10-55,00Pre,5/7/2016 13:22,-2147483647,3,227,15,0,6,0,LARO,,,,,,,,,,,,,,,
Log Yard C,417929,5386076,11U,FPIPO1D10-55,00Pre,5/7/2016 13:22,-2147483646,2,209,19,0,1,0,LARO,,,,,,,,,,,,,,,
Log Yard C,417929,5386076,11U,FPIPO1D10-55,00Pre,5/7/2016 13:22,-2147483645,1,358,5,0,0,0,LARO,,,,,,,,,,,,,,,
Log Yard C,417929,5386076,11U,FPIPO1D10-55,03Post,8/23/2019 9:55,,,,,,,,,,,,,4,6,6,12,jb;iw,,,,,,TRUE
Log Yard C,417929,5386076,11U,FPIPO1D10-55,03Post,8/23/2019 9:55,-2147483648,1,358,5,7,2,0,LARO,,,,,,,,,,,,,,,
Log Yard C,417929,5386076,11U,FPIPO1D10-55,03Post,8/23/2019 9:55,-2147483647,2,209,19,5,4,0,LARO,,,,,,,,,,,,,,,
Log Yard C,417929,5386076,11U,FPIPO1D10-55,03Post,8/23/2019 9:55,-2147483646,3,227,15,1,4,0,LARO,,,,,,,,,,,,,,,
Log Yard C,417929,5386076,11U,FPIPO1D10-55,03Post,8/23/2019 9:55,-2147483645,4,124,22,0,4,0,LARO,,,,,,,,,,,,,,,
